osm_id;roof:shape;roof:material
524828390;;metal
524828391;;metal
524828392;flat;
524828393;;metal
524902607;hipped;metal
524768343;flat;concrete
524768344;flat;metal
524768345;flat;metal
524768346;flat;metal
524768347;flat;metal
524768348;flat;metal
524768349;;metal
524768350;flat;metal
524768351;flat;metal
524768352;;metal
524768353;flat;metal
524768354;flat;metal
524768355;flat;metal
524768356;flat;metal
524768357;flat;metal
524768358;flat;metal
524768359;flat;metal
524768360;flat;metal
524768361;;metal
524768362;;metal
524768363;flat;metal
524768364;flat;metal
524768367;;metal
524768368;flat;metal
524768370;flat;metal
524768371;;metal
524768372;flat;metal
524881122;;metal
524888305;flat;metal
524888306;;metal
524889249;hipped;roof_tiles
524889250;;metal
524889251;;metal
524889252;flat;concrete
524889970;flat;concrete
524889971;flat;metal
524894232;flat;metal
524896172;flat;metal
524896173;flat;metal
524896174;flat;metal
524896844;;metal
524902602;flat;concrete
524902603;flat;concrete
524772816;flat;metal
524772817;;metal
524773106;hipped;
524773107;hipped;roof_tiles
524773110;;roof_tiles
524774529;flat;concrete
524774530;;concrete
524774534;;concrete
524774535;flat;concrete
524774537;flat;metal
524783646;;metal
524783647;;metal
524783648;;metal
524784551;flat;concrete
524784553;;metal
524784556;flat;concrete
524785298;;metal
524785299;flat;metal
524785300;flat;metal
524785301;;metal
524785302;;metal
524785303;;metal
524785304;flat;metal
524785305;;metal
524785306;flat;metal
524785307;flat;metal
524785308;;metal
524785309;flat;metal
524785310;;metal
524785312;flat;metal
524785313;flat;metal
524785314;flat;metal
524785315;;metal
524785484;;metal
524786665;hipped;concrete
524786666;flat;concrete
524789713;;metal
524789714;;metal
524789715;flat;concrete
524789716;flat;concrete
524789717;flat;concrete
524789718;flat;concrete
524789719;flat;concrete
524789720;;roof_tiles
524789721;flat;metal
524789722;flat;
524789723;flat;metal
524789724;flat;metal
524789725;;concrete
524789726;flat;metal
524789727;flat;metal
524789728;hipped;metal
524789729;flat;
524789730;flat;concrete
524789732;flat;concrete
524789734;;metal
524789736;flat;metal
524790156;flat;concrete
524790157;flat;concrete
524790158;;metal
524790159;flat;concrete
524790160;;metal
524790161;;metal
524790162;flat;metal
524790163;;metal
524790164;;metal
524790165;;metal
524790166;flat;metal
524790167;flat;concrete
524790384;hipped;roof_tiles
524790385;hipped;
524791464;hipped;roof_tiles
524791465;flat;metal
524828394;hipped;metal
524828395;flat;metal
524828396;flat;metal
524828397;flat;metal
524828398;flat;metal
524828399;flat;metal
524828400;flat;metal
524828404;hipped;roof_tiles
524830525;flat;metal
524830526;flat;concrete
524830527;flat;metal
524830528;flat;concrete
524830529;;metal
524830530;;roof_tiles
524830531;flat;
524830532;hipped;roof_tiles
524830533;hipped;roof_tiles
524830534;flat;metal
524831438;flat;metal
524831439;;metal
524831440;flat;roof_tiles
524852057;flat;
524853145;flat;concrete
524866196;hipped;metal
524866198;;metal
524866200;flat;metal
524866202;flat;metal
524866204;flat;metal
524866206;flat;metal
524867341;flat;concrete
524867342;;metal
524867343;flat;concrete
524869500;hipped;metal
524869502;;metal
524869505;flat;metal
524869507;flat;concrete
524871037;;metal
524871038;;metal
524903573;flat;metal
524800079;;roof_tiles
524800080;flat;concrete
524800081;flat;concrete
524800148;flat;metal
524800149;;metal
524800150;flat;metal
524800151;;roof_tiles
524801084;flat;metal
524801085;flat;metal
524801086;flat;concrete
524934590;flat;concrete
524934591;;metal
524934592;;metal
524934593;flat;concrete
524934594;;metal
524934595;flat;metal
524936009;hipped;roof_tiles
524936010;hipped;roof_tiles
524936011;hipped;roof_tiles
524936976;flat;metal
524936977;;metal
524936978;flat;metal
524936979;;metal
524936980;;metal
524936981;flat;metal
524936982;;metal
524936983;flat;metal
524936984;flat;concrete
524936985;flat;concrete
524936987;flat;metal
524936988;flat;
524936989;;concrete
524936990;hipped;metal
524936991;flat;metal
524936992;;metal
524936993;;metal
524936994;;concrete
524936996;flat;metal
524808090;;concrete
524808092;;metal
524808093;;metal
524808094;;roof_tiles
524808095;;metal
524808096;hipped;roof_tiles
524808098;;metal
524808099;flat;concrete
524808100;flat;concrete
524808101;hipped;roof_tiles
524808102;;roof_tiles
524808103;hipped;roof_tiles
524808106;;metal
524808107;;metal
524808108;;metal
524808109;;metal
524808110;flat;concrete
524808112;hipped;roof_tiles
524808113;;roof_tiles
524808114;;roof_tiles
524808115;;roof_tiles
524808116;;roof_tiles
524808117;hipped;roof_tiles
524808118;hipped;roof_tiles
524808119;hipped;roof_tiles
524808120;hipped;roof_tiles
524808121;flat;metal
524808122;;metal
524808123;;roof_tiles
524808128;flat;roof_tiles
524808130;hipped;roof_tiles
524808132;;roof_tiles
524808135;;metal
524808136;;concrete
524808140;;roof_tiles
524808141;flat;metal
524808143;hipped;concrete
524875313;hipped;roof_tiles
524875314;hipped;roof_tiles
524875315;hipped;metal
524875318;hipped;roof_tiles
524875320;flat;roof_tiles
524875321;flat;roof_tiles
524875323;hipped;roof_tiles
524875324;;metal
524877447;;metal
524877449;;metal
524877451;;metal
524877453;flat;metal
524877455;hipped;metal
524877457;;metal
524877881;hipped;metal
524877882;hipped;roof_tiles
524877883;flat;roof_tiles
524877884;;metal
524877885;hipped;
524877886;flat;metal
524877887;flat;metal
524877888;flat;metal
524877889;flat;metal
524877890;flat;metal
524877891;;metal
524877892;flat;metal
524877893;;metal
524877894;flat;metal
524878465;;metal
524881103;;concrete
524881105;;metal
524881106;hipped;roof_tiles
524881107;;roof_tiles
524881109;hipped;
524881110;hipped;
524881111;flat;
524881112;flat;
524906401;flat;metal
524911519;flat;metal
524918589;;metal
524918864;flat;metal
524918868;;metal
524918870;;metal
524918872;hipped;roof_tiles
524918875;flat;metal
524918877;flat;metal
524918879;;metal
524918881;flat;concrete
524918883;hipped;metal
524918887;;metal
524918889;;metal
524918891;;metal
524918893;;metal
524918895;flat;metal
524918897;flat;metal
524918899;;metal
524918901;flat;metal
524918903;flat;metal
524918905;flat;metal
524918907;;concrete
524918908;flat;metal
524918909;flat;concrete
524918910;flat;concrete
524918911;;metal
524918912;flat;concrete
524918913;flat;concrete
524918914;flat;metal
524918915;;concrete
524918916;;metal
524918917;flat;metal
524919401;flat;concrete
524919402;flat;metal
524921249;;metal
524921250;;metal
524921443;;metal
524808145;hipped;roof_tiles
524808482;;roof_tiles
524808483;;metal
524808484;flat;metal
524808485;;metal
524808486;flat;metal
524808487;flat;
524808488;;metal
524808489;;metal
524808490;;metal
524808491;flat;metal
524808492;;metal
524808493;;metal
524808615;;metal
524808616;flat;concrete
524808617;flat;concrete
524808618;flat;metal
524808956;flat;concrete
524808957;flat;
524809313;flat;concrete
524809566;flat;metal
524809567;flat;metal
524809568;;metal
524809569;flat;metal
524809570;flat;metal
524809571;flat;concrete
524809572;flat;metal
524809573;flat;concrete
524809574;;metal
524809575;flat;metal
524809576;;metal
524881114;flat;concrete
524881115;;concrete
524881116;;metal
524881117;flat;
524881118;hipped;roof_tiles
524881119;hipped;roof_tiles
524881120;;metal
524881121;;metal
525151158;hipped;
525151159;hipped;metal
525151160;hipped;
525151162;hipped;roof_tiles
525151163;hipped;roof_tiles
525151164;hipped;roof_tiles
525151165;hipped;roof_tiles
525151166;hipped;roof_tiles
525151167;hipped;roof_tiles
525151168;hipped;roof_tiles
525151170;hipped;roof_tiles
525151171;flat;concrete
525151173;flat;concrete
525151175;hipped;roof_tiles
525151176;flat;concrete
525151178;;roof_tiles
525151180;hipped;roof_tiles
525151184;hipped;roof_tiles
525151185;;roof_tiles
525151186;;roof_tiles
525151187;hipped;roof_tiles
525151188;;roof_tiles
525151189;;roof_tiles
525151190;;roof_tiles
524921444;flat;concrete
524921445;;concrete
524921446;flat;concrete
524921447;;metal
524922488;flat;concrete
524922489;;concrete
524922490;hipped;metal
524922491;flat;concrete
524922492;flat;concrete
524922493;;metal
524922494;flat;concrete
524922495;flat;
524922868;flat;concrete
524923138;;metal
524923141;;metal
524923143;flat;metal
524923329;flat;concrete
524923330;flat;concrete
524923331;flat;concrete
524925161;flat;metal
524925283;flat;metal
524925284;flat;metal
524925285;flat;metal
524925286;hipped;
524925287;flat;concrete
524928307;flat;metal
524930188;flat;metal
524930189;;metal
524930190;;metal
524930191;;metal
524930192;;metal
524930193;;metal
524930194;;metal
524930196;flat;metal
524930197;flat;metal
524930200;flat;metal
524809577;flat;metal
524809578;flat;metal
524809579;flat;concrete
524809581;hipped;metal
524809582;flat;metal
524809584;;metal
524809667;;metal
524809669;;metal
524951545;flat;concrete
524951546;flat;metal
524951547;;metal
524951548;;metal
524951549;;metal
524951854;hipped;
524958403;hipped;roof_tiles
524958405;flat;
524958409;;concrete
524958410;flat;concrete
524958411;;concrete
524958412;;concrete
524958419;;concrete
524958506;flat;metal
524958507;flat;metal
524958509;;metal
524958514;;metal
524958516;flat;concrete
524958520;flat;concrete
524958521;hipped;metal
524958523;;metal
524958525;;metal
524958527;;metal
524958529;;metal
524958531;;metal
524958533;flat;concrete
524958535;flat;concrete
524958537;;metal
524933118;hipped;metal
524933119;flat;concrete
524933120;flat;concrete
524933121;;metal
524933122;hipped;
524933123;flat;concrete
524933124;;metal
524933125;flat;concrete
524934530;flat;concrete
524934534;hipped;
524934536;flat;concrete
524934538;flat;concrete
524934540;flat;metal
524934542;flat;concrete
524934544;flat;concrete
524934546;;metal
524934548;;concrete
524934550;flat;concrete
524934553;hipped;metal
524934555;flat;concrete
524934557;;metal
524934559;hipped;metal
524934561;;metal
524934563;;metal
524934577;hipped;metal
524934578;hipped;metal
524934581;flat;metal
524934582;;metal
524934583;;metal
524934584;;metal
524934585;flat;concrete
524934586;;metal
524934587;flat;metal
524934588;;metal
524934589;flat;metal
525206580;hipped;metal
525206581;flat;concrete
525206582;flat;concrete
525206583;;metal
525206584;;metal
524936997;flat;concrete
524937801;hipped;roof_tiles
524937803;hipped;roof_tiles
524940157;hipped;
524940171;hipped;
524940173;flat;
524940174;hipped;
524940191;flat;
524945629;flat;concrete
524945630;flat;concrete
524945631;flat;metal
524947493;flat;concrete
524947494;flat;concrete
524947495;flat;concrete
524947496;flat;concrete
524947497;flat;metal
524947498;flat;concrete
524947647;hipped;metal
524947649;hipped;metal
524947650;;metal
524947651;hipped;roof_tiles
524947652;hipped;metal
524947653;flat;concrete
524947654;flat;concrete
524947657;flat;concrete
524947659;;metal
524947661;;metal
524947662;hipped;
524947664;hipped;
524947666;flat;metal
524947667;hipped;roof_tiles
524947668;flat;metal
524947669;hipped;roof_tiles
524947670;flat;concrete
524947728;flat;concrete
524947729;flat;metal
524947730;flat;concrete
524947731;flat;concrete
524947732;;metal
524947735;hipped;roof_tiles
524947736;flat;metal
524947737;flat;
524947742;hipped;roof_tiles
524947744;flat;concrete
524947753;;roof_tiles
524947754;;metal
524947756;hipped;roof_tiles
524951066;flat;concrete
524951069;hipped;
524951071;flat;concrete
524951073;flat;concrete
524951075;flat;concrete
524951076;flat;metal
524951080;flat;
524951082;flat;concrete
524951084;flat;metal
524951085;hipped;
524951087;flat;metal
524951090;flat;concrete
524951092;flat;concrete
524951095;flat;metal
524951097;;concrete
524951099;hipped;roof_tiles
524951101;flat;concrete
524951107;flat;concrete
524951109;flat;concrete
524951517;flat;concrete
524951518;;roof_tiles
524951519;flat;concrete
524951520;flat;metal
524951521;flat;concrete
524951526;flat;metal
524951527;flat;metal
524951528;flat;metal
524951529;;metal
524951530;flat;concrete
524951531;flat;metal
524951532;flat;metal
524951533;flat;metal
524951534;flat;metal
524951535;flat;concrete
524951536;flat;metal
524951537;flat;metal
524951538;hipped;metal
524951539;;metal
524951540;flat;concrete
524951541;flat;concrete
524951542;flat;concrete
524951543;;metal
524951544;;metal
525007246;flat;concrete
525007543;flat;
525007544;hipped;
525007545;flat;
525007546;flat;
525023248;flat;
525023250;flat;concrete
525023253;hipped;roof_tiles
525023255;hipped;
525023257;hipped;
525023265;flat;concrete
525023267;hipped;roof_tiles
525023269;flat;concrete
525023271;hipped;
525023274;;metal
525023276;flat;concrete
525151191;hipped;roof_tiles
525151192;flat;concrete
525151193;flat;roof_tiles
525151194;hipped;roof_tiles
525151197;;roof_tiles
525151198;;roof_tiles
525151201;hipped;roof_tiles
525151202;hipped;
525151204;hipped;roof_tiles
525151205;hipped;roof_tiles
525151206;hipped;
525151207;hipped;
525171002;flat;concrete
525171003;flat;concrete
525171004;hipped;
525171005;flat;concrete
525171006;flat;metal
525171007;flat;metal
525171008;flat;metal
525171009;flat;metal
525171010;flat;concrete
525174930;;metal
525175532;flat;concrete
525175534;flat;
525177065;flat;metal
525177068;flat;metal
525177071;flat;metal
525183591;hipped;roof_tiles
525184550;flat;concrete
525184552;flat;concrete
525185303;flat;metal
525185494;hipped;metal
525187389;hipped;
525187390;hipped;
525003996;;metal
524958539;;metal
524958541;hipped;
524958543;flat;concrete
524958544;;concrete
524958546;hipped;metal
524958547;;metal
524958548;flat;metal
524958549;;metal
524958551;;metal
524958552;flat;concrete
524958553;;metal
524958554;flat;concrete
524958555;flat;concrete
524958556;flat;concrete
524958557;flat;concrete
524958559;flat;concrete
524958560;;metal
524958561;;concrete
524958562;;metal
524958563;;metal
524958564;flat;metal
524958565;flat;concrete
524958566;;metal
524958567;flat;metal
524958568;flat;metal
524958569;flat;metal
524958570;;metal
524960386;flat;metal
524960608;hipped;
524960610;;metal
524966230;flat;concrete
524966235;flat;concrete
524966236;flat;concrete
524966238;;concrete
524966239;flat;concrete
524973535;flat;
524973540;flat;metal
525206585;;metal
525206587;;metal
525206588;;concrete
525206589;;metal
525206591;flat;concrete
525206593;;metal
525206594;;concrete
525206595;hipped;
525206871;flat;concrete
525206877;flat;metal
525207971;flat;
525207974;flat;concrete
525207976;flat;
525207977;flat;metal
525207979;flat;metal
525208929;flat;concrete
525208939;;metal
525208944;flat;metal
525208945;hipped;
525208946;flat;concrete
525208947;flat;metal
525208948;flat;metal
525208949;flat;concrete
525208950;flat;concrete
525208951;flat;concrete
525208952;flat;concrete
525208953;;metal
525208963;;roof_tiles
525208967;flat;concrete
525208971;hipped;roof_tiles
525208976;;concrete
525208977;;concrete
525208978;flat;concrete
525208983;hipped;
525208984;;metal
525208985;flat;metal
525208986;flat;concrete
525208987;;roof_tiles
525210015;flat;concrete
525003992;;metal
524973541;hipped;roof_tiles
524975734;flat;concrete
524975735;flat;concrete
524975736;flat;concrete
524975737;flat;concrete
524975738;flat;concrete
524975739;flat;concrete
524975740;flat;concrete
524975741;flat;concrete
524975742;flat;concrete
524987393;flat;metal
524987547;flat;concrete
524987549;flat;concrete
524987550;flat;concrete
524987551;flat;concrete
524987552;flat;concrete
524987553;;concrete
524987555;;metal
524989234;;metal
524991255;flat;metal
524991256;flat;concrete
524991257;flat;metal
524996756;hipped;roof_tiles
524996757;hipped;roof_tiles
524996758;flat;concrete
524996759;;roof_tiles
525003842;;concrete
525003843;flat;concrete
525003844;;metal
525003845;flat;concrete
525003846;flat;concrete
525003847;flat;concrete
525003848;flat;concrete
525003849;flat;concrete
525003979;hipped;metal
525003981;flat;metal
525003983;;metal
525003984;;metal
525003986;hipped;concrete
525003990;flat;concrete
525003994;;metal
525187391;hipped;roof_tiles
525187393;hipped;roof_tiles
525189467;hipped;
525189470;hipped;
525189472;hipped;roof_tiles
525189476;flat;concrete
525197235;hipped;roof_tiles
525202268;flat;roof_tiles
525202270;;roof_tiles
525202271;flat;roof_tiles
525202273;flat;concrete
525202275;flat;concrete
525202276;hipped;roof_tiles
525202277;flat;
525202354;;metal
525202355;;metal
525202358;;metal
525202359;flat;
525202360;flat;
525202615;hipped;roof_tiles
525202617;;roof_tiles
525202618;hipped;roof_tiles
525202619;hipped;roof_tiles
525202620;hipped;roof_tiles
525202621;hipped;roof_tiles
525202622;hipped;roof_tiles
525202629;hipped;roof_tiles
525202630;hipped;roof_tiles
525202631;hipped;roof_tiles
525202632;hipped;roof_tiles
525210728;hipped;roof_tiles
525210729;hipped;roof_tiles
525210732;hipped;roof_tiles
525210738;hipped;roof_tiles
525210740;hipped;roof_tiles
525210744;hipped;roof_tiles
525210746;hipped;roof_tiles
525210747;;roof_tiles
525217498;;metal
525219077;hipped;roof_tiles
525219080;;metal
525219081;flat;concrete
525219083;flat;
525219085;flat;metal
525219090;flat;concrete
525219092;flat;concrete
525219094;flat;metal
525219096;flat;concrete
525219098;flat;concrete
525219100;flat;concrete
525219103;;concrete
525219105;;metal
525219107;;metal
525219112;hipped;metal
525219114;;metal
525219116;hipped;metal
525219118;flat;concrete
525219122;flat;concrete
525219123;flat;concrete
525219124;flat;metal
525219125;flat;metal
525219126;flat;metal
525219127;;concrete
525219128;flat;concrete
525003998;;metal
525004005;;metal
525005452;flat;
525005454;hipped;roof_tiles
525005456;hipped;roof_tiles
525007241;;metal
525007242;;metal
525007243;;metal
525007244;;metal
525007245;;metal
525132285;flat;concrete
525132286;;metal
525132287;flat;concrete
525132288;;metal
525132289;flat;concrete
525132290;;metal
525132292;;metal
525132293;flat;concrete
525132294;flat;concrete
525132295;flat;concrete
525132296;flat;
525132298;;metal
525132299;hipped;metal
525132300;;metal
525132301;flat;concrete
525132302;;concrete
525132303;flat;concrete
525132304;;metal
525132305;flat;concrete
525132306;;metal
525132307;flat;concrete
525132308;flat;concrete
525132309;flat;metal
525132310;flat;concrete
525132311;hipped;metal
525132313;;metal
525132314;flat;concrete
525132316;;metal
525132318;;metal
525132319;;concrete
525132320;;metal
525132321;flat;
525219129;flat;concrete
525219131;hipped;metal
525219132;;metal
525219133;flat;metal
525219134;hipped;metal
525219135;hipped;roof_tiles
525219136;flat;concrete
525219137;hipped;roof_tiles
525219138;hipped;roof_tiles
525219139;;metal
525219140;;metal
525219141;flat;concrete
525219142;hipped;roof_tiles
525219143;flat;concrete
525219144;;metal
525219145;flat;metal
525219146;;metal
525219147;;metal
525219148;flat;concrete
525219149;;metal
525219150;flat;metal
525219151;flat;metal
525219152;flat;metal
525219153;flat;concrete
525219154;;metal
525219155;;metal
525219156;flat;metal
525219157;;metal
525220921;;metal
525220922;;metal
525220923;flat;metal
525220924;;metal
525222172;flat;concrete
525222173;flat;concrete
525222175;flat;concrete
525222176;flat;metal
525222177;;metal
525222179;flat;concrete
525222181;;metal
525222183;flat;concrete
525223092;flat;metal
525223094;;concrete
525223363;;metal
525223364;;metal
525202633;;roof_tiles
525204365;flat;concrete
525204367;;metal
525204371;flat;metal
525204372;flat;concrete
525204441;flat;metal
525205525;flat;metal
525206553;flat;concrete
525206554;flat;concrete
525206555;flat;metal
525206557;flat;concrete
525206558;flat;metal
525206559;hipped;roof_tiles
525206560;hipped;roof_tiles
525206565;flat;metal
525206566;hipped;roof_tiles
525206567;;metal
525206570;hipped;metal
525206571;;metal
525206572;hipped;
525206573;flat;metal
525206574;flat;metal
525206575;flat;metal
525206576;;roof_tiles
525206577;;metal
525206578;hipped;roof_tiles
525206579;;concrete
525363640;flat;concrete
525363641;;metal
525363642;;metal
525363643;flat;concrete
525363644;flat;metal
525363645;flat;concrete
525225392;flat;concrete
525225393;;metal
525225394;;metal
525225395;flat;metal
525225397;flat;metal
525225398;flat;metal
525225399;flat;roof_tiles
525225400;hipped;roof_tiles
525225401;flat;
525225402;;metal
525228894;flat;concrete
525243145;hipped;roof_tiles
525243988;flat;metal
525247531;;concrete
525247532;;metal
525247533;;metal
525247534;flat;concrete
525247535;flat;metal
525247536;flat;concrete
525247537;hipped;roof_tiles
525247538;hipped;roof_tiles
525247539;hipped;roof_tiles
525247540;hipped;roof_tiles
525247542;hipped;roof_tiles
525247545;hipped;roof_tiles
525247546;hipped;
525247547;hipped;roof_tiles
525247549;hipped;roof_tiles
525250120;hipped;
525250122;flat;concrete
525250124;flat;concrete
525250125;hipped;roof_tiles
525257051;flat;concrete
525257052;hipped;roof_tiles
525257053;;roof_tiles
525257054;;metal
525257055;;concrete
525257056;flat;concrete
525257057;hipped;roof_tiles
525257058;;roof_tiles
525257060;;roof_tiles
525033085;flat;
525033086;;roof_tiles
525033090;flat;
525033094;flat;metal
525033095;flat;metal
525033097;flat;metal
525034100;flat;metal
525034101;flat;
525034102;flat;
525034103;flat;metal
525036799;;metal
525036800;hipped;metal
525036801;;metal
525036802;flat;concrete
525037224;flat;roof_tiles
525037226;flat;metal
525037227;flat;concrete
525037228;;metal
525037229;;concrete
525039223;flat;metal
525039224;flat;concrete
525041983;flat;concrete
525041984;flat;concrete
525041985;flat;concrete
525041986;flat;concrete
525041987;flat;concrete
525041988;flat;concrete
525041989;flat;concrete
525041990;flat;concrete
525041991;flat;concrete
525042196;flat;
525042197;flat;metal
525042198;;metal
525049293;flat;concrete
525053952;hipped;roof_tiles
525056537;flat;concrete
525061807;flat;metal
525061808;flat;concrete
525065902;hipped;
525065903;flat;concrete
525066127;flat;concrete
525069245;flat;concrete
525069246;flat;metal
525069247;flat;concrete
525069248;hipped;metal
525102040;flat;concrete
525102041;flat;concrete
525105385;;metal
525105386;flat;concrete
525105387;hipped;roof_tiles
525105388;hipped;roof_tiles
525105389;hipped;roof_tiles
525107387;flat;concrete
525107388;flat;concrete
525107389;flat;concrete
525124547;hipped;concrete
525124548;;concrete
525124549;flat;concrete
525124550;;metal
525124551;flat;metal
525124552;flat;metal
525124553;hipped;metal
525124554;flat;concrete
525124555;hipped;roof_tiles
525124556;hipped;
525124558;;roof_tiles
525124559;hipped;roof_tiles
525124560;hipped;roof_tiles
525124561;hipped;roof_tiles
525124562;hipped;roof_tiles
525124563;hipped;roof_tiles
525124564;hipped;
525124567;hipped;roof_tiles
525124731;flat;metal
525127932;hipped;roof_tiles
525127933;hipped;roof_tiles
525127934;;concrete
525130953;;roof_tiles
525130954;hipped;
525130955;flat;concrete
525130956;hipped;metal
525130957;flat;metal
525130958;;metal
525131899;flat;concrete
525131900;flat;metal
525131901;flat;concrete
525131902;flat;
525131903;hipped;
525131904;flat;concrete
525131905;flat;roof_tiles
525131906;flat;metal
525131907;flat;concrete
525131908;flat;concrete
525131909;hipped;metal
525131910;;metal
525132185;;metal
525132186;flat;concrete
525132187;hipped;metal
525132273;flat;metal
525132276;flat;concrete
525132279;flat;concrete
525132283;hipped;roof_tiles
525132284;flat;concrete
525263525;flat;
525263526;flat;concrete
525263527;flat;concrete
525270827;hipped;roof_tiles
525270828;hipped;roof_tiles
525270829;flat;
525270830;;concrete
525270831;flat;concrete
525270832;hipped;concrete
525270833;flat;concrete
525270834;;metal
525270835;hipped;roof_tiles
525270836;hipped;roof_tiles
525363646;;concrete
525363647;;metal
525363648;flat;metal
525363649;;concrete
525363650;flat;metal
525363651;flat;metal
525363652;flat;roof_tiles
525363653;flat;roof_tiles
525363654;flat;concrete
525364948;hipped;roof_tiles
525368392;hipped;metal
525371063;flat;concrete
525371132;flat;concrete
525371133;flat;metal
525371134;flat;concrete
525371135;flat;concrete
525371136;flat;concrete
525371137;hipped;metal
525371138;flat;concrete
525371139;flat;
525371140;flat;roof_tiles
525371141;flat;metal
525371142;flat;concrete
525371143;;metal
525371144;hipped;roof_tiles
525371145;;metal
525371146;flat;metal
525371147;flat;concrete
525371148;flat;
525371149;flat;concrete
525371150;;concrete
525371151;flat;concrete
525371152;flat;metal
525371153;flat;metal
525371154;flat;concrete
525371155;flat;metal
525371156;flat;metal
525371157;flat;roof_tiles
525371158;hipped;roof_tiles
525371159;flat;concrete
525371160;flat;metal
525132322;;metal
525132323;;metal
525132326;flat;
525132327;;metal
525132328;;metal
525132330;;metal
525132331;;metal
525132332;flat;metal
525132333;;metal
525132334;;metal
525132335;flat;concrete
525132336;;concrete
525132337;flat;concrete
525132338;flat;
525132339;;metal
525132340;flat;metal
525134529;hipped;metal
525134530;;metal
525134531;;concrete
525134532;;metal
525134533;flat;concrete
525134534;hipped;roof_tiles
525134535;flat;concrete
525134536;flat;concrete
525134537;flat;concrete
525134538;flat;metal
525134539;flat;concrete
525134540;flat;metal
525134541;hipped;metal
525134864;;roof_tiles
525134865;;roof_tiles
525134866;flat;metal
525134868;flat;metal
525134869;flat;metal
525139377;hipped;metal
525139378;flat;concrete
525139755;flat;metal
525371161;flat;metal
525371162;flat;concrete
525371163;flat;metal
525371164;;metal
525371165;flat;
525371167;flat;concrete
525371169;flat;concrete
525371172;flat;
525371175;flat;metal
525371176;flat;
525371178;flat;metal
525371180;flat;concrete
525371181;flat;concrete
525371182;flat;metal
525371184;flat;metal
525371185;flat;metal
525376272;hipped;roof_tiles
525376273;flat;concrete
525377140;;metal
525377142;;concrete
525377143;hipped;roof_tiles
525377144;flat;concrete
525377147;flat;concrete
525377149;hipped;
525377150;hipped;roof_tiles
525377152;;concrete
525377158;hipped;roof_tiles
525377162;;roof_tiles
525380030;flat;metal
525380032;flat;metal
525380034;flat;metal
525380035;flat;metal
525380036;flat;metal
525380037;flat;metal
525380038;flat;concrete
525384931;;metal
525394725;hipped;roof_tiles
525399020;flat;metal
525399023;flat;metal
525399025;hipped;
525399733;flat;concrete
525399735;;metal
525400097;flat;
525257061;;roof_tiles
525257062;hipped;roof_tiles
525257064;hipped;roof_tiles
525257065;hipped;roof_tiles
525257066;hipped;roof_tiles
525257068;flat;
525257069;flat;concrete
525257071;hipped;
525257072;flat;concrete
525257074;flat;
525257075;hipped;roof_tiles
525257077;flat;concrete
525257078;;metal
525257081;;metal
525257083;;metal
525257084;;roof_tiles
525257085;;metal
525257086;hipped;roof_tiles
525257087;hipped;roof_tiles
525257090;;roof_tiles
525257091;flat;
525257092;flat;
525257657;;roof_tiles
525257658;hipped;roof_tiles
525257659;;roof_tiles
525257660;;roof_tiles
525257663;;roof_tiles
525257665;hipped;roof_tiles
525257666;hipped;roof_tiles
525257667;flat;concrete
525257668;flat;concrete
525257669;hipped;roof_tiles
525139757;flat;
525140070;;metal
525140071;flat;metal
525140343;flat;concrete
525140933;;metal
525140935;flat;metal
525141609;;metal
525141676;flat;concrete
525148502;flat;concrete
525148503;;metal
525150764;;concrete
525150766;;metal
525150768;hipped;metal
525151096;hipped;roof_tiles
525151097;flat;concrete
525151101;flat;
525151102;flat;concrete
525151103;flat;concrete
525151104;hipped;roof_tiles
525151105;hipped;roof_tiles
525151109;hipped;roof_tiles
525151110;hipped;concrete
525151111;hipped;
525151112;hipped;roof_tiles
525151114;hipped;roof_tiles
525151115;hipped;roof_tiles
525151116;flat;metal
525151117;hipped;roof_tiles
525151118;flat;concrete
525151119;hipped;roof_tiles
525151120;hipped;roof_tiles
525151121;flat;concrete
525151123;;concrete
525151126;hipped;metal
525404306;;metal
525404307;hipped;roof_tiles
525404308;hipped;roof_tiles
525404309;;metal
525404311;hipped;roof_tiles
525405395;flat;concrete
525405439;flat;metal
525405440;;metal
525405442;flat;concrete
525405444;;concrete
525405449;;roof_tiles
525405451;hipped;roof_tiles
525405452;;roof_tiles
525405454;;roof_tiles
525405455;flat;
525405458;hipped;roof_tiles
525405459;hipped;roof_tiles
525405460;flat;concrete
525405462;flat;concrete
525405464;hipped;roof_tiles
525475412;;metal
525475413;flat;metal
525475414;flat;metal
525475415;;metal
525475416;;metal
525475417;;metal
525257670;hipped;roof_tiles
525257671;flat;concrete
525257672;flat;
525257673;;roof_tiles
525257674;;roof_tiles
525257675;hipped;roof_tiles
525257676;hipped;roof_tiles
525257677;;roof_tiles
525260260;hipped;roof_tiles
525260261;flat;concrete
525260263;hipped;roof_tiles
525260264;;concrete
525260265;flat;metal
525260266;flat;metal
525260267;flat;concrete
525260268;hipped;roof_tiles
525260273;flat;roof_tiles
525260275;;metal
525260276;hipped;metal
525260277;;metal
525260278;;roof_tiles
525262014;;roof_tiles
525262015;;roof_tiles
525262016;;roof_tiles
525262017;;metal
525262018;hipped;roof_tiles
525262019;;roof_tiles
525262024;hipped;roof_tiles
525262025;hipped;roof_tiles
525262026;hipped;roof_tiles
525262028;hipped;roof_tiles
525262030;;roof_tiles
525262031;;roof_tiles
