node_id;max_version;latitude;longitude;tile;osm_id;damage;roof;material
6381;3;180482007;-630424536;1665879247;521541603;significant;flat;3
6382;3;180484289;-630427067;1665879247;521541604;none;hipped;3
6383;3;180484846;-630426298;1665879247;521541605;destroyed;pitch;3
6384;3;180483450;-630425846;1665879247;521541606;significant;flat;3
6385;3;180480648;-630423745;1665879246;521541607;unknown;flat;1
6386;3;180486465;-630425005;1665879247;521541609;destroyed;pitch;3
6387;3;180561041;-630370891;1665879281;521514863;none;pitch;3
6388;3;180559782;-630368452;1665879281;521514864;partial;pitch;3
6389;3;180557097;-630370282;1665879281;521514865;partial;pitch;3
6390;3;180543125;-630368930;1665879281;521514866;partial;flat;1
6391;3;180544649;-630367059;1665879281;521514868;none;pitch;3
6392;3;180546296;-630367058;1665879281;521514869;none;pitch;3
6393;3;180547890;-630367119;1665879281;521514870;none;pitch;3
6394;2;180537417;-630374754;1665879281;521514871;;hipped;3
6395;3;180538051;-630373808;1665879281;521514872;none;hipped;3
6396;3;180547302;-630364716;1665879281;521514873;none;pitch;3
6397;3;180540948;-630358292;1665879281;521514878;partial;flat;1
6398;3;180549031;-630351957;1665879281;521514881;partial;flat;1
6399;3;180547688;-630354690;1665879281;521514882;none;pitch;3
6400;3;180548848;-630355869;1665879281;521514883;none;pitch;3
6401;3;180549983;-630357072;1665879281;521514884;none;pitch;3
6402;3;180551217;-630358245;1665879281;521514885;none;pitch;3
6403;3;180552431;-630359558;1665879281;521514886;none;pitch;3
6404;3;180553602;-630360780;1665879281;521514887;none;pitch;3
6405;3;180554617;-630362323;1665879281;521514888;none;pitch;3
6406;3;180554694;-630364044;1665879281;521514889;none;pitch;3
6407;3;180554589;-630365711;1665879281;521514890;none;pitch;3
6408;3;180554254;-630371770;1665879281;521514893;none;;4
6409;3;180546333;-630368811;1665879281;521514894;none;hipped;6
6410;3;180552242;-630367898;1665879281;521514896;none;hipped;3
6411;3;180552462;-630366298;1665879281;521514897;none;pitch;3
6412;3;180552534;-630364596;1665879281;521514898;none;pitch;3
6413;3;180552538;-630362859;1665879281;521514899;none;pitch;3
6414;3;180550569;-630364576;1665879281;521514900;none;pitch;3
6415;3;180550036;-630362798;1665879281;521514901;none;pitch;3
6416;3;180551281;-630361542;1665879281;521514902;none;pitch;3
6417;3;180550128;-630360312;1665879281;521514903;none;pitch;3
6418;3;180548934;-630361613;1665879281;521514904;none;pitch;3
6419;3;180547697;-630360463;1665879281;521514905;none;pitch;3
6420;3;180548985;-630359064;1665879281;521514906;none;pitch;3
6421;3;180546543;-630359267;1665879281;521514907;none;pitch;3
6422;3;180547865;-630357905;1665879281;521514908;none;pitch;3
6423;3;180545463;-630358223;1665879281;521514909;none;hipped;6
6424;4;180536549;-630384882;1665879281;521514910;none;flat;1
6425;3;180538219;-630385147;1665879281;521514911;none;;4
6426;2;180450448;-630265674;1665879273;521514941;;hipped;3
6427;2;180442599;-630264360;1665879273;521514942;;pitch;3
6428;4;180464012;-630665100;1665879150;521520575;partial;pitch;3
6429;3;180460606;-630658770;1665879150;521520576;none;flat;3
6430;3;180457464;-630661819;1665879150;521520577;none;hipped;2
6431;3;180502546;-630643126;1665879151;521548803;none;hipped;3
6432;3;180501119;-630429018;1665879247;521541473;partial;pitch;5
6433;3;180511347;-630429260;1665879258;521541474;partial;pitch;1
6434;3;180508296;-630424749;1665879258;521541475;none;flat;1
6435;3;180508886;-630422892;1665879258;521541476;significant;pitch;3
6436;3;180502254;-630414653;1665879247;521541479;none;flat;1
6437;3;180502941;-630412874;1665879247;521541481;unknown;pitch;1
6438;3;180502638;-630406712;1665879247;521541486;partial;pitch;3
6439;3;180502451;-630400846;1665879269;521541489;none;flat;1
6440;3;180499083;-630403203;1665879269;521541490;none;flat;1
6441;3;180499523;-630399656;1665879269;521541491;none;flat;1
6442;3;180500988;-630402033;1665879269;521541492;none;flat;1
6443;3;180494891;-630405641;1665879247;521541494;significant;pitch;3
6444;3;180499100;-630414060;1665879247;521541497;partial;pitch;3
6445;3;180500486;-630416561;1665879247;521541500;partial;flat;1
6446;3;180499278;-630415388;1665879247;521541501;none;pitch;1
6447;3;180495194;-630414879;1665879247;521541504;partial;flat;1
6448;3;180497720;-630413264;1665879247;521541505;partial;pitch;3
6449;3;180493043;-630415291;1665879247;521541506;partial;pitch;1
6450;3;180493717;-630415885;1665879247;521541507;partial;pitch;1
6451;3;180494795;-630417066;1665879247;521541508;significant;pitch;3
6452;3;180495324;-630418019;1665879247;521541509;none;hipped;6
6453;3;180496886;-630414966;1665879247;521541510;partial;pitch;3
6454;3;180498463;-630413628;1665879247;521541511;none;flat;1
6455;3;180497928;-630416268;1665879247;521541512;partial;pitch;1
6456;3;180497225;-630417110;1665879247;521541513;none;hipped;3
6457;3;180502148;-630423278;1665879247;521541514;destroyed;pitch;1
6458;3;180507339;-630427765;1665879247;521541515;partial;pitch;1
6459;3;180507977;-630428249;1665879247;521541519;none;pitch;3
6460;3;180506051;-630435609;1665879247;521541520;none;pitch;3
6461;3;180498578;-630432662;1665879247;521541522;destroyed;pitch;3
6462;3;180501684;-630433695;1665879247;521541523;partial;pitch;4
6463;3;180501743;-630434699;1665879247;521541524;none;pitch;3
6464;3;180501158;-630438090;1665879247;521541525;partial;pitch;3
6465;3;180496874;-630426409;1665879247;521541527;none;flat;1
6466;3;180495578;-630426793;1665879247;521541528;significant;pitch;3
6467;3;180498674;-630422695;1665879247;521541529;destroyed;pitch;3
6468;3;180499177;-630423339;1665879247;521541530;destroyed;pitch;3
6469;3;180497383;-630424988;1665879247;521541531;partial;pitch;3
6470;3;180500420;-630420930;1665879247;521541532;destroyed;pitch;3
6471;3;180503583;-630651813;1665879151;521548801;significant;flat;3
6472;4;180503690;-630653203;1665879151;521548802;unknown;unknown;4
6473;3;180456127;-630658605;1665879150;521520578;none;hipped;2
6474;3;180458829;-630656639;1665879150;521520579;none;flat;3
6475;3;180455828;-630654618;1665879150;521520580;none;flat;3
6476;3;180458281;-630652975;1665879150;521520581;none;flat;3
6477;3;180456004;-630650342;1665879150;521520582;partial;flat;3
6478;3;180460697;-630646328;1665879150;521520583;none;pitch;6
6479;3;180460451;-630644652;1665879150;521520584;none;pitch;3
6480;3;180460455;-630642710;1665879150;521520585;none;flat;3
6481;3;180460315;-630641220;1665879150;521520586;none;pitch;3
6482;3;180459896;-630639574;1665879150;521520587;none;hipped;6
6483;3;180458793;-630636737;1665879150;521520588;significant;pitch;3
6484;3;180455918;-630640700;1665879150;521520589;none;hipped;5
6485;3;180451928;-630644445;1665879147;521520590;destroyed;pitch;3
6486;3;180451683;-630648438;1665879147;521520591;none;pitch;3
6487;3;180449974;-630648008;1665879147;521520592;none;flat;1
6488;3;180451265;-630651897;1665879147;521520593;none;flat;1
6489;3;180449932;-630654610;1665879147;521520594;none;hipped;6
6490;3;180446419;-630654403;1665879147;521520595;none;hipped;5
6491;3;180446790;-630651831;1665879147;521520596;none;hipped;2
6492;3;180444621;-630651640;1665879147;521520597;none;hipped;3
6493;3;180444724;-630654636;1665879147;521520598;none;pitch;3
6494;3;180442764;-630651929;1665879147;521520600;none;hipped;3
6495;3;180442563;-630654479;1665879147;521520601;none;hipped;3
6496;3;180440340;-630654312;1665879147;521520602;none;pitch;3
6497;3;180479913;-630445782;1665879246;521541697;none;pitch;3
6498;3;180487230;-630447378;1665879247;521541698;partial;pitch;3
6499;3;180486452;-630447937;1665879247;521541699;none;flat;3
6500;3;180487754;-630446780;1665879247;521541700;significant;flat;3
6501;3;180488463;-630444587;1665879247;521541701;partial;pitch;3
6502;3;180490218;-630448236;1665879247;521541702;none;pitch;1
6503;2;180490362;-630450904;1665879247;521541703;;hipped;3
6504;3;180490823;-630449922;1665879247;521541704;none;hipped;3
6505;3;180493059;-630449051;1665879247;521541706;significant;flat;1
6506;3;180493525;-630447934;1665879247;521541707;significant;pitch;3
6507;3;180501106;-630440748;1665879247;521541708;destroyed;flat;3
6508;3;180473282;-630447344;1665879246;521541709;unknown;flat;3
6509;3;180465436;-630401986;1665879268;521541710;none;flat;1
6510;3;180486072;-630422017;1665879247;521541614;partial;pitch;3
6511;3;180487307;-630422956;1665879247;521541615;significant;pitch;3
6512;3;180488264;-630423859;1665879247;521541616;destroyed;flat;1
6513;3;180488672;-630424200;1665879247;521541617;destroyed;flat;1
6514;3;180487039;-630425371;1665879247;521541618;none;pitch;3
6515;4;180487822;-630426338;1665879247;521541620;partial;hipped;1
6516;3;180489614;-630426397;1665879247;521541621;partial;pitch;1
6517;3;180490204;-630427276;1665879247;521541622;significant;pitch;3
6518;3;180491069;-630427935;1665879247;521541623;destroyed;pitch;3
6519;3;180492155;-630428600;1665879247;521541624;destroyed;flat;1
6520;3;180490002;-630430517;1665879247;521541625;significant;flat;1
6521;3;180486859;-630436872;1665879247;521541626;none;flat;1
6522;3;180487368;-630437248;1665879247;521541627;partial;pitch;1
6523;3;180489034;-630434208;1665879247;521541628;significant;pitch;3
6524;3;180488465;-630434701;1665879247;521541629;partial;pitch;1
6525;3;180488712;-630435651;1665879247;521541630;none;flat;1
6526;3;180488180;-630435366;1665879247;521541631;none;flat;4
6527;3;180487820;-630436070;1665879247;521541632;partial;pitch;3
6528;3;180489068;-630436436;1665879247;521541633;none;flat;1
6529;3;180489723;-630435374;1665879247;521541634;partial;pitch;3
6530;2;180492927;-630432712;1665879247;521541635;unknown;;4
6531;3;180492180;-630433119;1665879247;521541636;significant;pitch;1
6532;3;180491797;-630430170;1665879247;521541638;partial;pitch;3
6533;3;180491139;-630433587;1665879247;521541639;destroyed;pitch;3
6534;3;180488879;-630431695;1665879247;521541641;none;flat;1
6535;3;180488096;-630432846;1665879247;521541642;partial;pitch;2
6536;3;180485480;-630436126;1665879247;521541643;none;pitch;3
6537;3;180486428;-630434620;1665879247;521541644;none;flat;1
6538;3;180485224;-630434499;1665879247;521541645;none;pitch;1
6539;3;180484615;-630433965;1665879247;521541646;partial;pitch;3
6540;3;180486291;-630431546;1665879247;521541647;partial;pitch;3
6541;3;180487242;-630433736;1665879247;521541648;partial;pitch;3
6542;3;180485492;-630432637;1665879247;521541649;significant;pitch;3
6543;3;180483655;-630431644;1665879247;521541650;none;pitch;3
6544;3;180484367;-630430367;1665879247;521541651;destroyed;pitch;3
6545;3;180481983;-630431131;1665879247;521541654;none;flat;1
6546;3;180481386;-630433064;1665879247;521541655;none;flat;1
6547;3;180481983;-630433903;1665879247;521541658;partial;pitch;3
6548;3;180481279;-630434600;1665879247;521541659;destroyed;pitch;1
6549;3;180480921;-630435128;1665879247;521541660;partial;flat;1
6550;3;180483163;-630437482;1665879247;521541661;none;flat;3
6551;3;180482263;-630437339;1665879247;521541662;none;pitch;3
6552;3;180484369;-630435683;1665879247;521541663;unknown;hipped;6
6553;3;180483829;-630434958;1665879247;521541664;none;hipped;6
6554;3;180483169;-630436337;1665879247;521541665;none;pitch;1
6555;3;180503433;-630644295;1665879151;521548804;none;pitch;3
6556;3;180505554;-630644329;1665879151;521548805;none;pitch;3
6557;3;180504411;-630646128;1665879151;521548806;none;flat;1
6558;3;180506242;-630647828;1665879151;521548807;none;flat;
6559;3;180505433;-630647428;1665879151;521548808;none;pitch;3
6560;4;180506334;-630646439;1665879151;521548809;significant;pitch;3
6561;3;180507094;-630646908;1665879151;521548810;none;hipped;3
6562;4;180507757;-630647718;1665879151;521548811;partial;flat;3
6563;3;180508298;-630648993;1665879162;521548812;none;pitch;3
6564;3;180507525;-630650968;1665879151;521548813;significant;pitch;3
6565;3;180508473;-630652636;1665879162;521548814;significant;flat;5
6566;3;180509142;-630650339;1665879162;521548815;none;flat;1
6567;4;180509585;-630651015;1665879162;521548816;significant;flat;3
6568;3;180510291;-630652244;1665879162;521548817;partial;pitch;3
6569;3;180518309;-630644519;1665879162;521548818;none;pitch;1
6570;3;180516245;-630645064;1665879162;521548819;none;flat;
6571;3;180516179;-630643598;1665879162;521548820;none;flat;1
6572;3;180513810;-630643719;1665879162;521548821;none;pitch;3
6573;2;180509832;-630644949;1665879162;;;;
6574;3;180509592;-630646505;1665879162;521548823;significant;hipped;2
6575;3;180511005;-630643687;1665879162;521548824;significant;pitch;3
6576;2;180512172;-630645145;1665879162;;;;
6577;2;180513297;-630645617;1665879162;;;;
6578;3;180513805;-630645726;1665879162;;;;
6579;3;180514159;-630646485;1665879162;521548828;none;pitch;3
6580;3;180515410;-630645941;1665879162;521548829;none;pitch;3
6581;3;180518229;-630649691;1665879162;521548830;significant;flat;3
6582;3;180517104;-630651136;1665879162;521548831;significant;flat;3
6583;3;180514805;-630651800;1665879162;521548832;none;flat;1
6584;3;180514580;-630652629;1665879162;521548833;none;flat;1
6585;3;180513796;-630649211;1665879162;521548834;partial;pitch;3
6586;3;180512655;-630649930;1665879162;521548835;none;pitch;3
6587;3;180511687;-630650098;1665879162;521548836;none;hipped;
6588;3;180513113;-630652105;1665879162;521548837;none;pitch;
6589;3;180515815;-630655392;1665879162;521548838;partial;pitch;3
6590;3;180517517;-630654833;1665879162;521548839;significant;pitch;3
6591;3;180518243;-630655665;1665879162;521548840;significant;pitch;3
6592;3;180494037;-630669493;1665879151;521543977;none;hipped;5
6593;3;180493055;-630667474;1665879151;521543978;none;pitch;3
6594;2;180404717;-630847247;1665879114;521544626;;flat;3
6595;2;180409486;-630838541;1665879136;521544627;;pitch;3
6596;2;180370680;-630842460;1665879092;521544630;;pitch;3
6597;2;180371331;-630841589;1665879093;521544631;;pitch;3
6598;2;180372221;-630840689;1665879093;521544632;;flat;3
6599;2;180371799;-630836629;1665879093;521544633;;pitch;3
6600;2;180367308;-630841196;1665879092;521544634;;pitch;2
6601;2;180355682;-630837327;1665879092;521544635;;flat;1
6602;2;180355095;-630839568;1665879092;521544636;;pitch;3
6603;2;180354704;-630833584;1665879092;521544637;;hipped;3
6604;1;180351418;-630837950;1665879092;521544639;;;1
6605;2;180353534;-630838850;1665879092;521544641;;flat;1
6606;1;180349567;-630835417;1665879092;521544642;;;3
6607;2;180350025;-630836120;1665879092;521544643;;pitch;3
6608;2;180350930;-630837362;1665879092;521544644;;flat;1
6609;2;180348999;-630837186;1665879092;521544645;;flat;3
6610;2;180348429;-630836441;1665879092;521544646;;pitch;3
6611;2;180347356;-630835758;1665879092;521544647;;pitch;3
6612;2;180347037;-630836925;1665879092;521544648;;flat;3
6613;1;180346859;-630834899;1665879092;521544649;;;3
6614;2;180345823;-630836359;1665879092;521544650;;flat;3
6615;2;180340106;-630838959;1665879089;521544651;;flat;1
6616;2;180337709;-630837133;1665879089;521544652;;pitch;3
6617;2;180340569;-630836657;1665879089;521544653;;pitch;3
6618;1;180338773;-630836424;1665879089;521544654;;;3
6619;2;180340997;-630834516;1665879089;521544655;;flat;3
6620;3;180502459;-630436350;1665879247;521547014;partial;flat;1
6621;3;180491315;-630413878;1665879247;521547017;unknown;flat;1
6622;3;180505315;-630435437;1665879247;521547019;none;hipped;3
6623;3;180503881;-630432871;1665879247;521547023;partial;pitch;3
6624;3;180503320;-630432117;1665879247;521547025;significant;pitch;3
6625;3;180502715;-630431075;1665879247;521547027;destroyed;pitch;1
6626;3;180504620;-630433353;1665879247;521547029;significant;pitch;3
6627;3;180513372;-630426668;1665879258;521547031;partial;hipped;2
6628;3;180513650;-630414123;1665879258;521547036;partial;pitch;3
6629;3;180509540;-630408249;1665879258;521547037;none;flat;1
6630;3;180510411;-630409964;1665879258;521547038;unknown;flat;1
6631;3;180511312;-630410992;1665879258;521547040;significant;pitch;3
6632;3;180510151;-630411962;1665879258;521547043;none;pitch;3
6633;3;180508611;-630409017;1665879258;521547051;partial;pitch;3
6634;3;180507739;-630410143;1665879247;521547053;partial;pitch;3
6635;3;180505959;-630412182;1665879247;521547060;significant;pitch;3
6636;3;180483754;-630438202;1665879247;521541666;none;pitch;3
6637;4;180484288;-630436894;1665879247;521541667;none;pitch;1
6638;3;180484979;-630437162;1665879247;521541668;none;flat;1
6639;3;180486163;-630438345;1665879247;521541670;none;pitch;3
6640;3;180485806;-630439097;1665879247;521541671;none;flat;3
6641;3;180485248;-630439385;1665879247;521541672;none;pitch;3
6642;3;180486535;-630440272;1665879247;521541673;partial;hipped;3
6643;3;180487920;-630437972;1665879247;521541674;partial;pitch;3
6644;3;180487275;-630438952;1665879247;521541675;none;pitch;3
6645;3;180486638;-630442858;1665879247;521541676;none;pitch;3
6646;3;180487173;-630444706;1665879247;521541677;significant;pitch;3
6647;3;180486992;-630445597;1665879247;521541678;significant;pitch;3
6648;3;180487928;-630445802;1665879247;521541679;partial;pitch;3
6649;3;180485647;-630445327;1665879247;521541680;none;pitch;3
6650;3;180484548;-630443305;1665879247;521541684;none;pitch;1
6651;3;180485087;-630442006;1665879247;521541685;partial;pitch;3
6652;3;180485626;-630444046;1665879247;521541686;none;pitch;3
6653;3;180482169;-630450269;1665879247;521541690;none;pitch;3
6654;3;180483313;-630448122;1665879247;521541691;significant;pitch;3
6655;3;180479442;-630447135;1665879246;521541692;unknown;pitch;3
6656;3;180478760;-630444869;1665879246;521541694;none;flat;1
6657;3;180477683;-630446553;1665879246;521541695;partial;pitch;3
6658;3;180480764;-630448603;1665879247;521541696;partial;pitch;3
6659;3;180510606;-630602823;1665879248;521552867;none;pitch;3
6660;3;180512059;-630602491;1665879248;521552868;none;pitch;3
6661;3;180513475;-630601905;1665879248;521552870;none;hipped;2
6662;3;180514795;-630601520;1665879248;521552871;destroyed;pitch;3
6663;3;180516173;-630601147;1665879248;521552872;none;hipped;2
6664;3;180516822;-630603882;1665879248;521552873;none;flat;1
6665;3;180517205;-630605106;1665879248;521552874;none;hipped;3
6666;3;180517928;-630606817;1665879248;521552875;none;pitch;3
6667;3;180518161;-630608093;1665879248;521552876;none;hipped;3
6668;3;180475986;-630664309;1665879150;521553150;none;pitch;3
6669;2;180321075;-630796452;1665879089;521553185;;flat;6
6670;2;180323694;-630795351;1665879089;521553186;;flat;3
6671;2;180324606;-630796180;1665879089;521553187;;pitch;1
6672;2;180325861;-630796871;1665879089;521553188;;hipped;1
6673;2;180328017;-630798623;1665879089;521553189;;flat;3
6674;2;180309644;-630780787;1665879090;521553190;;pitch;3
6675;2;180311008;-630785157;1665879090;521553191;;pitch;1
6676;2;180313443;-630784439;1665879090;521553192;;pitch;3
6677;2;180318298;-630783675;1665879091;521553193;;pitch;3
6678;3;180518977;-630656922;1665879162;521548841;none;hipped;
6679;3;180518041;-630660804;1665879162;521548842;significant;pitch;3
6680;5;180517607;-630665769;1665879162;521548843;significant;flat;5
6681;3;180518296;-630669816;1665879162;521548844;none;flat;1
6682;3;180457162;-630336948;1665879270;521548861;none;pitch;3
6683;3;180211734;-630404683;1665879201;521550343;none;flat;3
6684;3;180214444;-630397142;1665879201;521550344;none;pitch;3
6685;3;180217647;-630396705;1665879201;521550350;none;flat;3
6686;3;180217852;-630397915;1665879201;521550351;none;flat;3
6687;3;180218035;-630398894;1665879201;521550352;none;flat;4
6688;3;180215972;-630399084;1665879201;521550353;none;flat;4
6689;3;180487805;-630666839;1665879151;521551271;none;pitch;3
6690;3;180485617;-630667701;1665879151;521551285;none;pitch;3
6691;3;180484704;-630665348;1665879151;521551454;none;flat;1
6692;3;180481796;-630666098;1665879151;521551455;none;pitch;3
6693;3;180484528;-630662277;1665879151;521551583;none;hipped;6
6694;4;180483526;-630668210;1665879151;521551635;none;flat;1
6695;3;180479031;-630667373;1665879150;521551745;none;pitch;2
6696;3;180485189;-630452531;1665879247;521551793;none;pitch;3
6697;3;180484104;-630455414;1665879247;521551794;partial;flat;3
6698;2;180499203;-630472306;1665879245;521551795;;pitch;3
6699;3;180481433;-630668341;1665879151;521551796;none;flat;3
6700;3;180487697;-630661892;1665879151;;;;
6701;3;180486513;-630661937;1665879151;521551946;none;hipped;6
6702;2;180484495;-630659135;1665879151;;;;
6703;3;180304221;-630553634;1665879186;521552111;significant;flat;3
6704;4;180283775;-630548098;1665879175;521552112;none;flat;1
6705;3;180308612;-630552327;1665879186;521552113;destroyed;flat;4
6706;3;180491626;-630670941;1665879151;521552165;none;hipped;3
6707;4;180491260;-630668579;1665879151;521552207;none;pitch;2
6708;3;180490653;-630666927;1665879151;521552249;partial;pitch;3
6709;3;180490894;-630662512;1665879151;521552306;significant;pitch;3
6710;3;180489618;-630663440;1665879151;521552332;significant;pitch;3
6711;3;180491378;-630658154;1665879151;521552446;none;pitch;2
6712;3;180491606;-630665535;1665879151;521552518;partial;flat;6
6713;4;180489987;-630665760;1665879151;521552534;partial;flat;4
6714;3;180504501;-630630426;1665879151;521552553;none;pitch;3
6715;3;180503652;-630630161;1665879151;521552554;significant;flat;3
6716;3;180502678;-630630164;1665879151;521552555;significant;pitch;3
6717;3;180501851;-630630255;1665879151;521552556;significant;flat;3
6718;3;180500913;-630630599;1665879151;521552557;none;hipped;3
6719;3;180501869;-630632197;1665879151;521552558;none;pitch;3
6720;3;180505322;-630412815;1665879247;521547061;partial;pitch;3
6721;3;180507443;-630412259;1665879247;521547062;significant;pitch;3
6722;3;180510852;-630417836;1665879258;521547066;none;pitch;3
6723;3;180509836;-630418780;1665879258;521547067;partial;pitch;3
6724;3;180511269;-630420319;1665879258;521547068;partial;pitch;3
6725;3;180512244;-630419441;1665879258;521547070;none;flat;1
6726;3;180512954;-630420568;1665879258;521547071;significant;pitch;3
6727;3;180514071;-630419695;1665879258;521547072;none;flat;1
6728;3;180513284;-630418605;1665879258;521547073;partial;flat;1
6729;3;180513893;-630417720;1665879258;521547074;partial;pitch;3
6730;3;180514726;-630418811;1665879258;521547075;partial;pitch;3
6731;2;180516311;-630414995;1665879258;521547077;unknown;;1
6732;2;180516322;-630416052;1665879258;521547078;unknown;;4
6733;3;180494025;-630413554;1665879247;521547085;none;flat;1
6734;3;180493583;-630412579;1665879247;521547086;none;pitch;1
6735;3;180496681;-630414071;1665879247;521547094;partial;pitch;6
6736;3;180492043;-630403278;1665879269;521547106;none;flat;1
6737;3;180489706;-630407763;1665879247;521547113;none;pitch;3
6738;3;180491219;-630412369;1665879247;521547123;partial;pitch;1
6739;3;180492460;-630414425;1665879247;521547125;significant;pitch;3
6740;3;180492163;-630413508;1665879247;521547126;partial;flat;3
6741;3;180477287;-630596402;1665879236;521547201;none;hipped;2
6742;3;180476682;-630598567;1665879236;521547202;none;hipped;2
6743;3;180477736;-630601781;1665879236;521547203;partial;flat;5
6744;3;180480505;-630602373;1665879236;521547204;none;pitch;3
6745;3;180483400;-630602118;1665879237;521547205;none;pitch;5
6746;3;180486191;-630602523;1665879237;521547206;none;hipped;2
6747;3;180486358;-630600487;1665879237;521547207;none;hipped;2
6748;2;180487752;-630603650;1665879237;;;;
6749;3;180496112;-630593807;1665879237;521547210;none;hipped;3
6750;3;180490839;-630594401;1665879237;521547211;none;hipped;2
6751;3;180489698;-630594311;1665879237;521547212;none;hipped;2
6752;3;180494205;-630597554;1665879237;521547213;none;pitch;3
6753;2;180241185;-630635766;1665879086;521547232;;hipped;2
6754;2;180239681;-630635757;1665879086;521547233;;hipped;2
6755;2;180237859;-630635134;1665879086;521547234;;hipped;2
6756;1;180227193;-630626690;1665879083;521547235;;;2
6757;2;180226435;-630626069;1665879083;521547237;;hipped;2
6758;3;180499533;-630646600;1665879151;521548773;none;pitch;3
6759;3;180499952;-630647362;1665879151;521548774;none;pitch;3
6760;3;180500727;-630648457;1665879151;521548775;none;pitch;3
6761;3;180499489;-630642856;1665879151;521548776;partial;pitch;3
6762;3;180497976;-630643673;1665879151;521548777;significant;pitch;3
6763;3;180498841;-630645362;1665879151;521548778;none;pitch;3
6764;3;180500101;-630644387;1665879151;521548779;partial;pitch;3
6765;3;180501120;-630645871;1665879151;521548780;significant;pitch;3
6766;3;180501971;-630647570;1665879151;521548781;significant;hipped;3
6767;4;180493497;-630649125;1665879151;521548782;destroyed;pitch;3
6768;4;180494672;-630650804;1665879151;521548783;destroyed;pitch;3
6769;4;180494696;-630652763;1665879151;521548784;destroyed;pitch;3
6770;3;180493574;-630642897;1665879151;521548785;significant;pitch;4
6771;2;180493330;-630643578;1665879151;;;;
6772;3;180494554;-630642958;1665879151;521548787;none;flat;4
6773;2;180495214;-630643021;1665879151;;;;
6774;3;180493857;-630644313;1665879151;521548789;significant;pitch;3
6775;3;180494533;-630644826;1665879151;521548790;none;flat;
6776;2;180495221;-630644162;1665879151;521548791;none;pitch;3
6777;3;180495635;-630645340;1665879151;521548792;destroyed;flat;3
6778;3;180496214;-630646765;1665879151;521548793;none;pitch;1
6779;3;180496239;-630648099;1665879151;521548794;destroyed;pitch;3
6780;3;180498392;-630649847;1665879151;521548795;none;pitch;3
6781;3;180498228;-630652030;1665879151;521548796;partial;flat;3
6782;4;180498569;-630652933;1665879151;521548797;unknown;flat;4
6783;3;180499286;-630652926;1665879151;521548798;partial;flat;3
6784;3;180499864;-630653880;1665879151;521548799;none;flat;1
6785;3;180501457;-630651757;1665879151;521548800;significant;pitch;3
6786;3;180349326;-630614524;1665879188;521555447;none;flat;4
6787;3;180347400;-630614254;1665879188;521555449;unknown;unknown;4
6788;3;180346549;-630613679;1665879188;521555450;none;hipped;6
6789;3;180345157;-630607580;1665879188;521555455;none;pitch;3
6790;3;180476919;-630661300;1665879150;521555458;none;pitch;3
6791;3;180341198;-630614108;1665879185;521555461;none;flat;3
6792;3;180342603;-630609011;1665879185;521555462;none;pitch;3
6793;3;180343358;-630608815;1665879188;521555463;partial;pitch;3
6794;3;180341272;-630609040;1665879185;521555464;none;pitch;3
6795;3;180341080;-630607701;1665879185;521555465;none;pitch;3
6796;3;180345850;-630605758;1665879188;521555469;none;hipped;2
6797;3;180347717;-630602567;1665879188;521555470;partial;pitch;3
6798;3;180329032;-630610922;1665879185;521555475;none;hipped;3
6799;3;180480147;-630401718;1665879268;521541712;none;flat;3
6800;2;180481620;-630403237;1665879269;521541713;none;;4
6801;3;180482881;-630395408;1665879269;521541714;significant;flat;1
6802;3;180483172;-630397578;1665879269;521541715;destroyed;pitch;1
6803;3;180481913;-630399053;1665879269;521541717;none;hipped;2
6804;3;180481189;-630397944;1665879269;521541718;none;pitch;3
6805;3;180480538;-630396451;1665879268;521541719;none;flat;3
6806;2;180477047;-630395934;1665879268;521541720;partial;;4
6807;3;180475791;-630397181;1665879268;521541721;significant;hipped;1
6808;3;180474578;-630395909;1665879268;521541724;destroyed;pitch;1
6809;3;180474954;-630399854;1665879268;521541727;partial;pitch;3
6810;3;180473799;-630406096;1665879246;521541728;none;flat;1
6811;3;180477110;-630405407;1665879246;521541730;significant;pitch;3
6812;3;180481111;-630404169;1665879269;521541731;none;pitch;4
6813;3;180481400;-630407316;1665879247;521541732;partial;pitch;3
6814;3;180478923;-630407590;1665879246;521541733;unknown;pitch;3
6815;3;180476584;-630401913;1665879268;521541734;significant;pitch;3
6816;3;180475530;-630402923;1665879268;521541735;none;flat;1
6817;3;180474007;-630398647;1665879268;521541736;significant;pitch;3
6818;3;180476563;-630398624;1665879268;521541737;none;pitch;3
6819;3;180471023;-630403278;1665879268;521541738;significant;pitch;2
6820;3;180470058;-630402289;1665879268;521541739;none;flat;1
6821;3;180469635;-630396315;1665879268;521541740;significant;pitch;3
6822;3;180468622;-630396539;1665879268;521541741;partial;pitch;3
6823;3;180466833;-630406276;1665879246;521541744;none;flat;1
6824;3;180466818;-630404088;1665879268;521541745;none;flat;1
6825;3;180467616;-630402204;1665879268;521541746;none;pitch;3
6826;3;180468901;-630403558;1665879268;521541747;significant;hipped;6
6827;3;180472264;-630405672;1665879246;521541748;none;flat;1
6828;3;180468605;-630405938;1665879246;521541749;significant;pitch;3
6829;3;180476246;-630420197;1665879246;521541750;partial;pitch;3
6830;3;180475210;-630421215;1665879246;521541751;partial;flat;3
6831;3;180468495;-630421736;1665879246;521541753;destroyed;flat;1
